ORPHAcode,fenotipo_id,frecuencia
98813,HP:0010701,Very frequent (99-80%)
98813,HP:0000403,Frequent (79-30%)
98813,HP:0002028,Frequent (79-30%)
98813,HP:0002037,Frequent (79-30%)
98813,HP:0002728,Frequent (79-30%)
98813,HP:0005404,Frequent (79-30%)
98813,HP:0011274,Frequent (79-30%)
98813,HP:0033581,Frequent (79-30%)
98813,HP:0100828,Frequent (79-30%)
98813,HP:0000938,Occasional (29-5%)
98813,HP:0000964,Occasional (29-5%)
98813,HP:0002720,Occasional (29-5%)
98813,HP:0002850,Occasional (29-5%)
98813,HP:0002960,Occasional (29-5%)
98813,HP:0003212,Occasional (29-5%)
98813,HP:0003237,Occasional (29-5%)
98813,HP:0003496,Occasional (29-5%)
98813,HP:0004313,Occasional (29-5%)
98813,HP:0004315,Occasional (29-5%)
98813,HP:0008404,Occasional (29-5%)
98813,HP:0008872,Occasional (29-5%)
98813,HP:0010741,Occasional (29-5%)
98813,HP:0011108,Occasional (29-5%)
98813,HP:0020101,Occasional (29-5%)
98813,HP:0031188,Occasional (29-5%)
98813,HP:0031691,Occasional (29-5%)
98813,HP:0040075,Occasional (29-5%)
454831,HP:0004334,Very frequent (99-80%)
454831,HP:0000953,Frequent (79-30%)
454831,HP:0001009,Frequent (79-30%)
454831,HP:0001010,Frequent (79-30%)
454831,HP:0001324,Frequent (79-30%)
454831,HP:0001873,Frequent (79-30%)
454831,HP:0001888,Frequent (79-30%)
454831,HP:0001892,Frequent (79-30%)
454831,HP:0001945,Frequent (79-30%)
454831,HP:0002013,Frequent (79-30%)
454831,HP:0002014,Frequent (79-30%)
454831,HP:0002315,Frequent (79-30%)
454831,HP:0040189,Frequent (79-30%)
454831,HP:0000518,Occasional (29-5%)
454831,HP:0000962,Occasional (29-5%)
454831,HP:0001250,Occasional (29-5%)
454831,HP:0001913,Occasional (29-5%)
454831,HP:0002321,Occasional (29-5%)
454831,HP:0002615,Occasional (29-5%)
454831,HP:0006515,Occasional (29-5%)
454831,HP:0007185,Occasional (29-5%)
454831,HP:0011123,Occasional (29-5%)
454831,HP:0012378,Occasional (29-5%)
454831,HP:0200042,Occasional (29-5%)
60041,HP:0001678,Obligate (100%)
60041,HP:0001709,Very frequent (99-80%)
60041,HP:0001622,Frequent (79-30%)
60041,HP:0030365,Frequent (79-30%)
60041,HP:0000961,Occasional (29-5%)
60041,HP:0000975,Occasional (29-5%)
60041,HP:0000980,Occasional (29-5%)
60041,HP:0001279,Occasional (29-5%)
60041,HP:0001511,Occasional (29-5%)
60041,HP:0001562,Occasional (29-5%)
60041,HP:0001612,Occasional (29-5%)
60041,HP:0001635,Occasional (29-5%)
60041,HP:0001643,Occasional (29-5%)
60041,HP:0001655,Occasional (29-5%)
60041,HP:0001662,Occasional (29-5%)
60041,HP:0001698,Occasional (29-5%)
60041,HP:0001789,Occasional (29-5%)
60041,HP:0003546,Occasional (29-5%)
60041,HP:0005184,Occasional (29-5%)
60041,HP:0008872,Occasional (29-5%)
60041,HP:0011706,Occasional (29-5%)
60041,HP:0012378,Occasional (29-5%)
60041,HP:0012398,Occasional (29-5%)
60041,HP:0030830,Occasional (29-5%)
60041,HP:0033113,Occasional (29-5%)
60041,HP:0001706,Very rare (<4-1%)
60041,HP:0002202,Very rare (<4-1%)
60041,HP:0011705,Very rare (<4-1%)
60041,HP:0031653,Very rare (<4-1%)
330058,HP:0000992,Obligate (100%)
330058,HP:0032381,Obligate (100%)
330058,HP:0100699,Obligate (100%)
330058,HP:0025300,Very frequent (99-80%)
330058,HP:0033700,Very frequent (99-80%)
330058,HP:0000491,Occasional (29-5%)
330058,HP:0000613,Occasional (29-5%)
330058,HP:0000964,Occasional (29-5%)
330058,HP:0002315,Occasional (29-5%)
330058,HP:0007663,Occasional (29-5%)
330058,HP:0009926,Occasional (29-5%)
330058,HP:0010783,Occasional (29-5%)
330058,HP:0025337,Occasional (29-5%)
330058,HP:0031190,Occasional (29-5%)
330058,HP:0031541,Occasional (29-5%)
330058,HP:0033834,Occasional (29-5%)
330058,HP:0100585,Occasional (29-5%)
330058,HP:0010473,Excluded (0%)
293173,HP:0001974,Very frequent (99-80%)
293173,HP:0200039,Very frequent (99-80%)
293173,HP:0000989,Frequent (79-30%)
293173,HP:0001880,Frequent (79-30%)
293173,HP:0001945,Frequent (79-30%)
293173,HP:0003565,Frequent (79-30%)
293173,HP:0011897,Frequent (79-30%)
293173,HP:0032022,Frequent (79-30%)
293173,HP:0040189,Frequent (79-30%)
293173,HP:0000083,Occasional (29-5%)
293173,HP:0000282,Occasional (29-5%)
293173,HP:0000979,Occasional (29-5%)
293173,HP:0001396,Occasional (29-5%)
293173,HP:0002094,Occasional (29-5%)
293173,HP:0002910,Occasional (29-5%)
293173,HP:0031236,Occasional (29-5%)
293173,HP:0100792,Occasional (29-5%)
293173,HP:0100825,Occasional (29-5%)
293173,HP:0200037,Occasional (29-5%)
293173,HP:0000509,Very rare (<4-1%)
293173,HP:0000953,Very rare (<4-1%)
293173,HP:0001875,Very rare (<4-1%)
293173,HP:0002716,Very rare (<4-1%)
247353,HP:0002829,Obligate (100%)
247353,HP:0003565,Obligate (100%)
247353,HP:0025474,Obligate (100%)
247353,HP:0200039,Obligate (100%)
247353,HP:0001019,Very frequent (99-80%)
247353,HP:0001597,Very frequent (99-80%)
247353,HP:0012531,Very frequent (99-80%)
247353,HP:0001369,Frequent (79-30%)
247353,HP:0001945,Frequent (79-30%)
247353,HP:0001974,Frequent (79-30%)
247353,HP:0011227,Frequent (79-30%)
247353,HP:0012378,Frequent (79-30%)
247353,HP:0025252,Frequent (79-30%)
247353,HP:0025502,Frequent (79-30%)
247353,HP:0100825,Frequent (79-30%)
247353,HP:0000083,Occasional (29-5%)
247353,HP:0001513,Occasional (29-5%)
247353,HP:0001888,Occasional (29-5%)
247353,HP:0002901,Occasional (29-5%)
247353,HP:0002902,Occasional (29-5%)
247353,HP:0002910,Occasional (29-5%)
247353,HP:0003073,Occasional (29-5%)
247353,HP:0010741,Occasional (29-5%)
247353,HP:0100847,Occasional (29-5%)
247353,HP:0000554,Very rare (<4-1%)
247353,HP:0001635,Very rare (<4-1%)
247353,HP:0100806,Very rare (<4-1%)
163525,HP:0033555,Very frequent (99-80%)
163525,HP:0000992,Frequent (79-30%)
163525,HP:0002923,Frequent (79-30%)
163525,HP:0003493,Frequent (79-30%)
163525,HP:0025526,Frequent (79-30%)
163525,HP:0025528,Frequent (79-30%)
163525,HP:0000962,Occasional (29-5%)
163525,HP:0003613,Occasional (29-5%)
163525,HP:0004334,Occasional (29-5%)
163525,HP:0007417,Occasional (29-5%)
163525,HP:0008066,Occasional (29-5%)
163525,HP:0020151,Occasional (29-5%)
163525,HP:0031540,Occasional (29-5%)
163525,HP:0031541,Occasional (29-5%)
163525,HP:0032235,Occasional (29-5%)
163525,HP:0033558,Occasional (29-5%)
163525,HP:0025300,Very rare (<4-1%)
163525,HP:0100825,Very rare (<4-1%)
163525,HP:0200029,Very rare (<4-1%)
330012,HP:0012418,Obligate (100%)
330012,HP:0100598,Obligate (100%)
330012,HP:0002094,Very frequent (99-80%)
330012,HP:0000961,Frequent (79-30%)
330012,HP:0001649,Frequent (79-30%)
330012,HP:0001974,Frequent (79-30%)
330012,HP:0002017,Frequent (79-30%)
330012,HP:0002039,Frequent (79-30%)
330012,HP:0002315,Frequent (79-30%)
330012,HP:0002360,Frequent (79-30%)
330012,HP:0003546,Frequent (79-30%)
330012,HP:0012735,Frequent (79-30%)
330012,HP:0030830,Frequent (79-30%)
330012,HP:0031457,Frequent (79-30%)
330012,HP:0001945,Occasional (29-5%)
330012,HP:0002321,Occasional (29-5%)
330012,HP:0002789,Occasional (29-5%)
330012,HP:0012764,Occasional (29-5%)
330012,HP:0032016,Occasional (29-5%)
330012,HP:0100749,Occasional (29-5%)
330012,HP:0002105,Very rare (<4-1%)
3282,HP:0001649,Obligate (100%)
3282,HP:0031593,Obligate (100%)
3282,HP:0004749,Frequent (79-30%)
3282,HP:0005110,Frequent (79-30%)
3282,HP:0034376,Frequent (79-30%)
3282,HP:6000264,Frequent (79-30%)
3282,HP:0001629,Occasional (29-5%)
3282,HP:0001631,Occasional (29-5%)
3282,HP:0001639,Occasional (29-5%)
3282,HP:0001642,Occasional (29-5%)
3282,HP:0002094,Occasional (29-5%)
3282,HP:0002615,Occasional (29-5%)
3282,HP:0002789,Occasional (29-5%)
3282,HP:0004758,Occasional (29-5%)
3282,HP:0005162,Occasional (29-5%)
3282,HP:0008872,Occasional (29-5%)
3282,HP:0011717,Occasional (29-5%)
3282,HP:4000141,Occasional (29-5%)
3282,HP:0000028,Very rare (<4-1%)
3282,HP:0000821,Very rare (<4-1%)
3282,HP:0001254,Very rare (<4-1%)
3282,HP:0001279,Very rare (<4-1%)
3282,HP:0006671,Very rare (<4-1%)
263479,HP:0001089,Very frequent (99-80%)
263479,HP:0025341,Very frequent (99-80%)
263479,HP:0031701,Very frequent (99-80%)
263479,HP:0100832,Very frequent (99-80%)
263479,HP:0000518,Frequent (79-30%)
263479,HP:0000622,Frequent (79-30%)
263479,HP:0001100,Frequent (79-30%)
263479,HP:0000501,Occasional (29-5%)
263479,HP:0000613,Occasional (29-5%)
263479,HP:0001085,Occasional (29-5%)
263479,HP:0007663,Occasional (29-5%)
263479,HP:0007777,Occasional (29-5%)
263479,HP:0007906,Occasional (29-5%)
263479,HP:0025337,Occasional (29-5%)
263479,HP:0030534,Occasional (29-5%)
263479,HP:0200026,Occasional (29-5%)
263479,HP:0000543,Very rare (<4-1%)
263479,HP:0009916,Very rare (<4-1%)
263479,HP:0011958,Very rare (<4-1%)
263479,HP:0030554,Very rare (<4-1%)
263479,HP:0100014,Very rare (<4-1%)
263479,HP:0011484,Excluded (0%)
439224,HP:0001917,Very frequent (99-80%)
439224,HP:0012280,Very frequent (99-80%)
439224,HP:0000083,Frequent (79-30%)
439224,HP:0000093,Frequent (79-30%)
439224,HP:0000822,Frequent (79-30%)
439224,HP:0003259,Frequent (79-30%)
439224,HP:0033247,Frequent (79-30%)
439224,HP:0000853,Occasional (29-5%)
439224,HP:0002910,Occasional (29-5%)
439224,HP:0012145,Occasional (29-5%)
439224,HP:0002907,Very rare (<4-1%)
85458,HP:0011970,Very frequent (99-80%)
85458,HP:0001250,Frequent (79-30%)
85458,HP:0001342,Frequent (79-30%)
85458,HP:0002120,Frequent (79-30%)
85458,HP:0002138,Frequent (79-30%)
85458,HP:0002315,Frequent (79-30%)
85458,HP:0002344,Frequent (79-30%)
85458,HP:0012520,Frequent (79-30%)
85458,HP:0000726,Occasional (29-5%)
85458,HP:0002922,Occasional (29-5%)
85458,HP:0012229,Occasional (29-5%)
85458,HP:0025714,Occasional (29-5%)
85458,HP:0030890,Occasional (29-5%)
271861,HP:0000016,Frequent (79-30%)
271861,HP:0000112,Frequent (79-30%)
271861,HP:0000501,Frequent (79-30%)
271861,HP:0000802,Frequent (79-30%)
271861,HP:0000970,Frequent (79-30%)
271861,HP:0001097,Frequent (79-30%)
271861,HP:0001635,Frequent (79-30%)
271861,HP:0001712,Frequent (79-30%)
271861,HP:0001723,Frequent (79-30%)
271861,HP:0002014,Frequent (79-30%)
271861,HP:0002017,Frequent (79-30%)
271861,HP:0002019,Frequent (79-30%)
271861,HP:0002578,Frequent (79-30%)
271861,HP:0003202,Frequent (79-30%)
271861,HP:0004926,Frequent (79-30%)
271861,HP:0007141,Frequent (79-30%)
271861,HP:0011675,Frequent (79-30%)
271861,HP:0012185,Frequent (79-30%)
271861,HP:0012332,Frequent (79-30%)
271861,HP:0012722,Frequent (79-30%)
271861,HP:0031327,Frequent (79-30%)
271861,HP:0100832,Frequent (79-30%)
271861,HP:0000083,Occasional (29-5%)
271861,HP:0000100,Occasional (29-5%)
271861,HP:0001324,Occasional (29-5%)
271861,HP:0001824,Occasional (29-5%)
271861,HP:0004610,Occasional (29-5%)
271861,HP:0009027,Occasional (29-5%)
271861,HP:0010829,Occasional (29-5%)
271861,HP:0011970,Occasional (29-5%)
271861,HP:0012531,Occasional (29-5%)
271861,HP:0025309,Occasional (29-5%)
271861,HP:0031006,Occasional (29-5%)
271861,HP:0031189,Occasional (29-5%)
271861,HP:0033748,Occasional (29-5%)
271861,HP:0100550,Occasional (29-5%)
439254,HP:0000365,Frequent (79-30%)
439254,HP:0000518,Frequent (79-30%)
439254,HP:0000726,Frequent (79-30%)
439254,HP:0001285,Frequent (79-30%)
439254,HP:0002073,Frequent (79-30%)
439254,HP:0002185,Frequent (79-30%)
439254,HP:0002352,Frequent (79-30%)
439254,HP:0011970,Frequent (79-30%)
208999,HP:5000016,Frequent (79-30%)
83467,HP:5000005,Frequent (79-30%)
70568,HP:0001608,Frequent (79-30%)
70568,HP:0001824,Frequent (79-30%)
70568,HP:0001945,Frequent (79-30%)
70568,HP:0002716,Frequent (79-30%)
70568,HP:0004396,Frequent (79-30%)
70568,HP:0012378,Frequent (79-30%)
70568,HP:0025267,Frequent (79-30%)
70568,HP:0030166,Frequent (79-30%)
70568,HP:0033050,Frequent (79-30%)
70568,HP:0033834,Frequent (79-30%)
70568,HP:0002014,Occasional (29-5%)
70568,HP:0002027,Occasional (29-5%)
70568,HP:0002239,Occasional (29-5%)
70568,HP:0003073,Occasional (29-5%)
70568,HP:0012115,Occasional (29-5%)
70568,HP:0033608,Occasional (29-5%)
442582,HP:0000112,Very frequent (99-80%)
442582,HP:0000853,Frequent (79-30%)
442582,HP:0001917,Frequent (79-30%)
442582,HP:0030843,Frequent (79-30%)
442582,HP:0031047,Frequent (79-30%)
442582,HP:0031185,Frequent (79-30%)
442582,HP:0100292,Frequent (79-30%)
442582,HP:0009830,Occasional (29-5%)
420556,HP:0100832,Very frequent (99-80%)
420556,HP:0000360,Frequent (79-30%)
420556,HP:0000613,Frequent (79-30%)
420556,HP:0000662,Frequent (79-30%)
420556,HP:0000716,Frequent (79-30%)
420556,HP:0000737,Frequent (79-30%)
420556,HP:0000739,Frequent (79-30%)
420556,HP:0001337,Frequent (79-30%)
420556,HP:0002076,Frequent (79-30%)
420556,HP:0002321,Frequent (79-30%)
420556,HP:0002360,Frequent (79-30%)
420556,HP:0003401,Frequent (79-30%)
420556,HP:0007302,Frequent (79-30%)
420556,HP:0012378,Frequent (79-30%)
420556,HP:0030786,Frequent (79-30%)
420556,HP:0030833,Frequent (79-30%)
420556,HP:0031987,Frequent (79-30%)
420556,HP:5200217,Frequent (79-30%)
420556,HP:5200218,Frequent (79-30%)
420556,HP:0002172,Occasional (29-5%)
420556,HP:0012173,Occasional (29-5%)
420556,HP:0033630,Occasional (29-5%)
420556,HP:0002077,Excluded (0%)
50839,HP:0001945,Very frequent (99-80%)
50839,HP:0002716,Very frequent (99-80%)
50839,HP:0030350,Very frequent (99-80%)
50839,HP:0002039,Frequent (79-30%)
50839,HP:0033834,Frequent (79-30%)
50839,HP:0000541,Occasional (29-5%)
50839,HP:0001369,Occasional (29-5%)
50839,HP:0001433,Occasional (29-5%)
50839,HP:0001824,Occasional (29-5%)
50839,HP:0002027,Occasional (29-5%)
50839,HP:0002829,Occasional (29-5%)
50839,HP:0003326,Occasional (29-5%)
50839,HP:0003565,Occasional (29-5%)
50839,HP:0011227,Occasional (29-5%)
50839,HP:0012121,Occasional (29-5%)
50839,HP:0020161,Occasional (29-5%)
50839,HP:0020165,Occasional (29-5%)
50839,HP:0032118,Occasional (29-5%)
50839,HP:0100653,Occasional (29-5%)
50839,HP:0002754,Very rare (<4-1%)
50839,HP:0033430,Very rare (<4-1%)
50839,HP:0100584,Very rare (<4-1%)
155878,HP:0000193,Frequent (79-30%)
155878,HP:0001611,Frequent (79-30%)
155878,HP:0011469,Frequent (79-30%)
155878,HP:5201016,Frequent (79-30%)
155878,HP:0000365,Occasional (29-5%)
155878,HP:0000403,Occasional (29-5%)
664372,HP:0000327,Frequent (79-30%)
664372,HP:0000689,Frequent (79-30%)
664372,HP:0001611,Frequent (79-30%)
664372,HP:0000347,Occasional (29-5%)
592574,HP:0001249,Very frequent (99-80%)
592574,HP:0008872,Very frequent (99-80%)
592574,HP:0000028,Frequent (79-30%)
592574,HP:0000164,Frequent (79-30%)
592574,HP:0000252,Frequent (79-30%)
592574,HP:0000286,Frequent (79-30%)
592574,HP:0000288,Frequent (79-30%)
592574,HP:0000316,Frequent (79-30%)
592574,HP:0000365,Frequent (79-30%)
592574,HP:0000369,Frequent (79-30%)
592574,HP:0000463,Frequent (79-30%)
592574,HP:0000486,Frequent (79-30%)
592574,HP:0000506,Frequent (79-30%)
592574,HP:0000508,Frequent (79-30%)
592574,HP:0000527,Frequent (79-30%)
592574,HP:0000540,Frequent (79-30%)
592574,HP:0000729,Frequent (79-30%)
592574,HP:0001270,Frequent (79-30%)
592574,HP:0001511,Frequent (79-30%)
592574,HP:0001852,Frequent (79-30%)
592574,HP:0002000,Frequent (79-30%)
592574,HP:0002553,Frequent (79-30%)
592574,HP:0002788,Frequent (79-30%)
592574,HP:0003196,Frequent (79-30%)
592574,HP:0005280,Frequent (79-30%)
592574,HP:0011220,Frequent (79-30%)
592574,HP:0200006,Frequent (79-30%)
592574,HP:0000023,Occasional (29-5%)
592574,HP:0000175,Occasional (29-5%)
592574,HP:0000545,Occasional (29-5%)
592574,HP:0001250,Occasional (29-5%)
592574,HP:0001385,Occasional (29-5%)
592574,HP:0001518,Occasional (29-5%)
592574,HP:0001537,Occasional (29-5%)
592574,HP:0001627,Occasional (29-5%)
592574,HP:0002650,Occasional (29-5%)
592574,HP:0004209,Occasional (29-5%)
592574,HP:0004322,Occasional (29-5%)
592574,HP:0010935,Occasional (29-5%)
592574,HP:0012725,Occasional (29-5%)
592574,HP:0025502,Occasional (29-5%)
592574,HP:0002926,Very rare (<4-1%)
592574,HP:0012762,Very rare (<4-1%)
592574,HP:0034323,Very rare (<4-1%)
538934,HP:0002721,Very frequent (99-80%)
538934,HP:0001744,Frequent (79-30%)
538934,HP:0001876,Frequent (79-30%)
538934,HP:0001954,Frequent (79-30%)
538934,HP:0005229,Frequent (79-30%)
538934,HP:0012115,Frequent (79-30%)
538934,HP:0034799,Frequent (79-30%)
538934,HP:0100280,Frequent (79-30%)
538934,HP:0000083,Occasional (29-5%)
538934,HP:0000123,Occasional (29-5%)
538934,HP:0000554,Occasional (29-5%)
538934,HP:0001369,Occasional (29-5%)
538934,HP:0002037,Occasional (29-5%)
538934,HP:0002583,Occasional (29-5%)
538934,HP:0002719,Occasional (29-5%)
538934,HP:0004313,Occasional (29-5%)
538934,HP:0012219,Occasional (29-5%)
538934,HP:0030151,Occasional (29-5%)
538934,HP:0031292,Occasional (29-5%)
538934,HP:0031693,Occasional (29-5%)
538934,HP:0040218,Occasional (29-5%)
538934,HP:0001399,Very rare (<4-1%)
228423,HP:0000407,Very frequent (99-80%)
228423,HP:0001004,Very frequent (99-80%)
228423,HP:0001873,Very frequent (99-80%)
228423,HP:0002167,Very frequent (99-80%)
228423,HP:0002488,Very frequent (99-80%)
228423,HP:0002878,Very frequent (99-80%)
228423,HP:0003010,Very frequent (99-80%)
228423,HP:0005528,Very frequent (99-80%)
228423,HP:0011991,Very frequent (99-80%)
228423,HP:0012378,Very frequent (99-80%)
228423,HP:0000389,Frequent (79-30%)
228423,HP:0000572,Frequent (79-30%)
228423,HP:0000587,Frequent (79-30%)
228423,HP:0000978,Frequent (79-30%)
228423,HP:0000980,Frequent (79-30%)
228423,HP:0001744,Frequent (79-30%)
228423,HP:0001824,Frequent (79-30%)
228423,HP:0001945,Frequent (79-30%)
228423,HP:0002017,Frequent (79-30%)
228423,HP:0002076,Frequent (79-30%)
228423,HP:0002170,Frequent (79-30%)
228423,HP:0002205,Frequent (79-30%)
228423,HP:0002240,Frequent (79-30%)
228423,HP:0002321,Frequent (79-30%)
228423,HP:0100724,Frequent (79-30%)
228423,HP:0001974,Occasional (29-5%)
228423,HP:0002716,Occasional (29-5%)
228423,HP:0005547,Occasional (29-5%)
528623,HP:0000282,Frequent (79-30%)
528623,HP:0000988,Frequent (79-30%)
528623,HP:0001386,Frequent (79-30%)
528623,HP:0002014,Frequent (79-30%)
528623,HP:0002017,Frequent (79-30%)
528623,HP:0002027,Frequent (79-30%)
528623,HP:0011855,Frequent (79-30%)
528623,HP:0012027,Frequent (79-30%)
528623,HP:0012531,Frequent (79-30%)
528623,HP:0025527,Frequent (79-30%)
528623,HP:0031188,Frequent (79-30%)
528623,HP:0034204,Frequent (79-30%)
528623,HP:0045042,Frequent (79-30%)
528623,HP:0100665,Frequent (79-30%)
528623,HP:0100748,Frequent (79-30%)
528623,HP:0002315,Occasional (29-5%)
528623,HP:0003401,Occasional (29-5%)
528623,HP:0012378,Occasional (29-5%)
528623,HP:0025406,Occasional (29-5%)
528623,HP:0012271,Very rare (<4-1%)
528623,HP:0000989,Excluded (0%)
528623,HP:0001025,Excluded (0%)
97352,HP:0100497,Very frequent (99-80%)
97352,HP:0000158,Frequent (79-30%)
97352,HP:0000206,Frequent (79-30%)
97352,HP:0000716,Frequent (79-30%)
97352,HP:0000726,Frequent (79-30%)
97352,HP:0000738,Frequent (79-30%)
97352,HP:0000958,Frequent (79-30%)
97352,HP:0000962,Frequent (79-30%)
97352,HP:0000988,Frequent (79-30%)
97352,HP:0000992,Frequent (79-30%)
97352,HP:0002013,Frequent (79-30%)
97352,HP:0002015,Frequent (79-30%)
97352,HP:0002018,Frequent (79-30%)
97352,HP:0002024,Frequent (79-30%)
97352,HP:0002315,Frequent (79-30%)
97352,HP:0004326,Frequent (79-30%)
97352,HP:0004395,Frequent (79-30%)
97352,HP:0004396,Frequent (79-30%)
97352,HP:0005263,Frequent (79-30%)
97352,HP:0007400,Frequent (79-30%)
97352,HP:0008066,Frequent (79-30%)
97352,HP:0010280,Frequent (79-30%)
97352,HP:0012378,Frequent (79-30%)
97352,HP:0012531,Frequent (79-30%)
97352,HP:0031258,Frequent (79-30%)
97352,HP:0100543,Frequent (79-30%)
97352,HP:0100753,Frequent (79-30%)
97352,HP:0100825,Frequent (79-30%)
97352,HP:0000613,Occasional (29-5%)
97352,HP:0000712,Occasional (29-5%)
97352,HP:0000739,Occasional (29-5%)
97352,HP:0001324,Occasional (29-5%)
97352,HP:0002014,Occasional (29-5%)
97352,HP:0002019,Occasional (29-5%)
97352,HP:0002360,Occasional (29-5%)
97352,HP:0003401,Occasional (29-5%)
97352,HP:0007141,Occasional (29-5%)
97352,HP:0025300,Occasional (29-5%)
97352,HP:0031987,Occasional (29-5%)
97352,HP:0032448,Occasional (29-5%)
97352,HP:0033505,Occasional (29-5%)
97352,HP:0100653,Occasional (29-5%)
97352,HP:0200037,Occasional (29-5%)
583097,HP:0000324,Obligate (100%)
583097,HP:0000158,Frequent (79-30%)
583097,HP:0000293,Frequent (79-30%)
583097,HP:0000303,Frequent (79-30%)
583097,HP:0006288,Frequent (79-30%)
583097,HP:0007552,Frequent (79-30%)
583097,HP:0011801,Frequent (79-30%)
583097,HP:0012370,Frequent (79-30%)
583097,HP:0030812,Frequent (79-30%)
583097,HP:0430028,Frequent (79-30%)
583097,HP:0000995,Occasional (29-5%)
583097,HP:0001302,Occasional (29-5%)
583097,HP:0001572,Occasional (29-5%)
583097,HP:0002360,Occasional (29-5%)
583097,HP:0006349,Occasional (29-5%)
583097,HP:0007206,Occasional (29-5%)
583097,HP:0010535,Occasional (29-5%)
583097,HP:0012433,Occasional (29-5%)
583097,HP:0031023,Occasional (29-5%)
583097,HP:0040263,Occasional (29-5%)
658549,HP:0000763,Obligate (100%)
658549,HP:0000217,Frequent (79-30%)
658549,HP:0001010,Frequent (79-30%)
658549,HP:0001097,Frequent (79-30%)
658549,HP:0007550,Frequent (79-30%)
658549,HP:0008652,Frequent (79-30%)
658549,HP:0031284,Frequent (79-30%)
658549,HP:0032147,Frequent (79-30%)
658549,HP:0033748,Frequent (79-30%)
658549,HP:0040270,Frequent (79-30%)
658549,HP:0000009,Occasional (29-5%)
658549,HP:0001962,Occasional (29-5%)
658549,HP:0002579,Occasional (29-5%)
658549,HP:0003394,Occasional (29-5%)
658549,HP:0004926,Occasional (29-5%)
658549,HP:0007328,Occasional (29-5%)
658549,HP:0010829,Occasional (29-5%)
658549,HP:0012452,Occasional (29-5%)
658549,HP:0012533,Occasional (29-5%)
658549,HP:0012700,Occasional (29-5%)
658549,HP:0033850,Occasional (29-5%)
658549,HP:0100502,Occasional (29-5%)
80,HP:0034098,Occasional (29-5%)
80,HP:0034099,Occasional (29-5%)
80,HP:0034100,Occasional (29-5%)
80,HP:0034101,Occasional (29-5%)
80,HP:0100758,Occasional (29-5%)
80,HP:0025420,Very rare (<4-1%)
80,HP:0001511,Very frequent (99-80%)
80,HP:0000822,Frequent (79-30%)
80,HP:0001622,Frequent (79-30%)
80,HP:0002140,Frequent (79-30%)
80,HP:0002326,Frequent (79-30%)
80,HP:0003613,Frequent (79-30%)
80,HP:0004420,Frequent (79-30%)
80,HP:0004936,Frequent (79-30%)
80,HP:0008222,Frequent (79-30%)
80,HP:0012378,Frequent (79-30%)
80,HP:0012531,Frequent (79-30%)
80,HP:0020136,Frequent (79-30%)
80,HP:0020137,Frequent (79-30%)
80,HP:0025343,Frequent (79-30%)
80,HP:0032376,Frequent (79-30%)
80,HP:0033260,Frequent (79-30%)
80,HP:0033505,Frequent (79-30%)
80,HP:0034156,Frequent (79-30%)
80,HP:0034157,Frequent (79-30%)
80,HP:0100602,Frequent (79-30%)
80,HP:0100724,Frequent (79-30%)
80,HP:0000093,Occasional (29-5%)
80,HP:0001250,Occasional (29-5%)
80,HP:0001268,Occasional (29-5%)
80,HP:0001638,Occasional (29-5%)
80,HP:0001650,Occasional (29-5%)
80,HP:0001653,Occasional (29-5%)
80,HP:0001659,Occasional (29-5%)
80,HP:0001718,Occasional (29-5%)
80,HP:0001873,Occasional (29-5%)
80,HP:0002092,Occasional (29-5%)
80,HP:0034084,Occasional (29-5%)
80,HP:0034097,Occasional (29-5%)
34145,HP:0000794,Frequent (79-30%)
34145,HP:0001919,Frequent (79-30%)
34145,HP:0002907,Frequent (79-30%)
34145,HP:0012587,Frequent (79-30%)
34145,HP:0012595,Frequent (79-30%)
34145,HP:0000083,Occasional (29-5%)
34145,HP:0000099,Occasional (29-5%)
34145,HP:0000282,Occasional (29-5%)
34145,HP:0000822,Occasional (29-5%)
34145,HP:0001394,Occasional (29-5%)
34145,HP:0001541,Occasional (29-5%)
34145,HP:0002608,Occasional (29-5%)
34145,HP:0003261,Occasional (29-5%)
34145,HP:0030830,Occasional (29-5%)
34145,HP:0031504,Occasional (29-5%)
34145,HP:0033316,Occasional (29-5%)
34145,HP:0012593,Very rare (<4-1%)
457077,HP:0001433,Very frequent (99-80%)
457077,HP:0001873,Very frequent (99-80%)
457077,HP:0002716,Very frequent (99-80%)
457077,HP:0011227,Very frequent (99-80%)
457077,HP:0012050,Very frequent (99-80%)
457077,HP:0000083,Frequent (79-30%)
457077,HP:0001541,Frequent (79-30%)
457077,HP:0001744,Frequent (79-30%)
457077,HP:0001903,Frequent (79-30%)
457077,HP:0001945,Frequent (79-30%)
457077,HP:0001974,Frequent (79-30%)
457077,HP:0002202,Frequent (79-30%)
457077,HP:0002240,Frequent (79-30%)
457077,HP:0003155,Frequent (79-30%)
457077,HP:0005513,Frequent (79-30%)
457077,HP:0011974,Frequent (79-30%)
457077,HP:0030783,Frequent (79-30%)
457077,HP:0031052,Frequent (79-30%)
457077,HP:0025435,Occasional (29-5%)
457077,HP:0002664,Excluded (0%)
457077,HP:0002960,Excluded (0%)
457077,HP:0012156,Excluded (0%)
457077,HP:0031691,Excluded (0%)
457077,HP:0032262,Excluded (0%)
457077,HP:0032288,Excluded (0%)
140944,HP:0009126,Very frequent (99-80%)
