ORPHAcode,fenotipo_id,Muy frecuente (80 - 99 %),Frecuente (30 - 79 %),Ocasional (5 - 29 %),Muy rara (1 - 4 %),Excluida (0 %),Siempre (100 %)
477993,HP:0000316,0,0,1,0,0,0
477993,HP:0000463,0,0,1,0,0,0
477993,HP:0000592,0,0,1,0,0,0
477993,HP:0000657,0,0,1,0,0,0
477993,HP:0000664,0,0,1,0,0,0
477993,HP:0000998,0,0,1,0,0,0
477993,HP:0001182,0,0,1,0,0,0
477993,HP:0001488,0,0,1,0,0,0
477993,HP:0001655,0,0,1,0,0,0
477993,HP:0001800,0,0,1,0,0,0
477993,HP:0002079,0,0,1,0,0,0
477993,HP:0002169,0,0,1,0,0,0
477993,HP:0002209,0,0,1,0,0,0
477993,HP:0002558,0,0,1,0,0,0
477993,HP:0004209,0,0,1,0,0,0
477993,HP:0006895,0,0,1,0,0,0
477993,HP:0009778,0,0,1,0,0,0
477993,HP:0009890,0,0,1,0,0,0
477993,HP:0011832,0,0,1,0,0,0
477993,HP:0012081,0,0,1,0,0,0
477993,HP:0012430,0,0,1,0,0,0
477993,HP:0012448,0,0,1,0,0,0
477993,HP:0030048,0,0,1,0,0,0
477993,HP:0045075,0,0,1,0,0,0
480864,HP:0001249,1,0,0,0,0,0
480864,HP:0001263,1,0,0,0,0,0
480864,HP:0002151,1,0,0,0,0,0
480864,HP:0002919,1,0,0,0,0,0
480864,HP:0003115,1,0,0,0,0,0
480864,HP:0003236,1,0,0,0,0,0
480864,HP:0003458,1,0,0,0,0,0
480864,HP:0000750,0,1,0,0,0,0
480864,HP:0001250,0,1,0,0,0,0
480864,HP:0001251,0,1,0,0,0,0
480864,HP:0001657,0,1,0,0,0,0
480864,HP:0001943,0,1,0,0,0,0
480864,HP:0001987,0,1,0,0,0,0
480864,HP:0002071,0,1,0,0,0,0
480864,HP:0002283,0,1,0,0,0,0
480864,HP:0002311,0,1,0,0,0,0
480864,HP:0002376,0,1,0,0,0,0
480864,HP:0002579,0,1,0,0,0,0
480864,HP:0002910,0,1,0,0,0,0
480864,HP:0003128,0,1,0,0,0,0
480864,HP:0004305,0,1,0,0,0,0
480864,HP:0008223,0,1,0,0,0,0
480864,HP:0008872,0,1,0,0,0,0
480864,HP:0008942,0,1,0,0,0,0
480864,HP:0011343,0,1,0,0,0,0
480864,HP:0011675,0,1,0,0,0,0
480864,HP:0031936,0,1,0,0,0,0
480864,HP:0000605,0,0,1,0,0,0
480864,HP:0000639,0,0,1,0,0,0
480864,HP:0000646,0,0,1,0,0,0
480864,HP:0000648,0,0,1,0,0,0
480864,HP:0001276,0,0,1,0,0,0
480864,HP:0001297,0,0,1,0,0,0
480864,HP:0001332,0,0,1,0,0,0
480864,HP:0001347,0,0,1,0,0,0
480864,HP:0002015,0,0,1,0,0,0
480864,HP:0002069,0,0,1,0,0,0
480864,HP:0002123,0,0,1,0,0,0
480864,HP:0002169,0,0,1,0,0,0
480864,HP:0002173,0,0,1,0,0,0
480864,HP:0002384,0,0,1,0,0,0
480864,HP:0003487,0,0,1,0,0,0
480864,HP:0010818,0,0,1,0,0,0
480864,HP:0011342,0,0,1,0,0,0
480864,HP:0011344,0,0,1,0,0,0
480864,HP:0012469,0,0,1,0,0,0
480864,HP:0031165,0,0,1,0,0,0
480864,HP:0045045,0,0,1,0,0,0
480864,HP:0100704,0,0,1,0,0,0
480864,HP:0000252,0,0,0,1,0,0
480864,HP:0000407,0,0,0,1,0,0
480898,HP:0000278,1,0,0,0,0,0
480898,HP:0000490,1,0,0,0,0,0
480898,HP:0000750,1,0,0,0,0,0
480898,HP:0001263,1,0,0,0,0,0
480898,HP:0001999,1,0,0,0,0,0
480898,HP:0007371,1,0,0,0,0,0
480898,HP:0100275,1,0,0,0,0,0
480898,HP:0000212,0,1,0,0,0,0
480898,HP:0000253,0,1,0,0,0,0
480898,HP:0000322,0,1,0,0,0,0
480898,HP:0000649,0,1,0,0,0,0
480898,HP:0001212,0,1,0,0,0,0
480898,HP:0001265,0,1,0,0,0,0
480898,HP:0002059,0,1,0,0,0,0
480898,HP:0002187,0,1,0,0,0,0
480898,HP:0002509,0,1,0,0,0,0
480898,HP:0002650,0,1,0,0,0,0
480898,HP:0031954,0,1,0,0,0,0
480898,HP:0000294,0,0,1,0,0,0
480898,HP:0000347,0,0,1,0,0,0
480898,HP:0000377,0,0,1,0,0,0
480898,HP:0000483,0,0,1,0,0,0
480898,HP:0000486,0,0,1,0,0,0
480898,HP:0000545,0,0,1,0,0,0
480898,HP:0000565,0,0,1,0,0,0
480898,HP:0000648,0,0,1,0,0,0
480898,HP:0001045,0,0,1,0,0,0
480898,HP:0002023,0,0,1,0,0,0
480898,HP:0002353,0,0,1,0,0,0
480898,HP:0008755,0,0,1,0,0,0
480898,HP:0100704,0,0,1,0,0,0
488635,HP:0001250,1,0,0,0,0,0
488635,HP:0001252,1,0,0,0,0,0
488635,HP:0011344,1,0,0,0,0,0
488635,HP:0000750,0,1,0,0,0,0
488635,HP:0001265,0,1,0,0,0,0
488635,HP:0001321,0,1,0,0,0,0
488635,HP:0001388,0,1,0,0,0,0
488635,HP:0001510,0,1,0,0,0,0
488635,HP:0001999,0,1,0,0,0,0
488635,HP:0002066,0,1,0,0,0,0
488635,HP:0002079,0,1,0,0,0,0
488635,HP:0002141,0,1,0,0,0,0
488635,HP:0030047,0,1,0,0,0,0
488635,HP:0031936,0,1,0,0,0,0
488635,HP:0000219,0,0,1,0,0,0
488635,HP:0000316,0,0,1,0,0,0
488635,HP:0000445,0,0,1,0,0,0
488635,HP:0000540,0,0,1,0,0,0
488635,HP:0000729,0,0,1,0,0,0
488635,HP:0001187,0,0,1,0,0,0
488635,HP:0001272,0,0,1,0,0,0
488635,HP:0001344,0,0,1,0,0,0
488635,HP:0001511,0,0,1,0,0,0
488635,HP:0001763,0,0,1,0,0,0
488635,HP:0002069,0,0,1,0,0,0
488635,HP:0002329,0,0,1,0,0,0
488635,HP:0003394,0,0,1,0,0,0
488635,HP:0005280,0,0,1,0,0,0
488635,HP:0007258,0,0,1,0,0,0
488635,HP:0008081,0,0,1,0,0,0
488635,HP:0010510,0,0,1,0,0,0
488635,HP:0011193,0,0,1,0,0,0
488635,HP:0011968,0,0,1,0,0,0
488642,HP:0001999,1,0,0,0,0,0
488642,HP:0002141,1,0,0,0,0,0
488642,HP:0010864,1,0,0,0,0,0
488642,HP:0011344,1,0,0,0,0,0
488642,HP:0011451,1,0,0,0,0,0
488642,HP:0000365,0,1,0,0,0,0
488642,HP:0001156,0,1,0,0,0,0
488642,HP:0001250,0,1,0,0,0,0
488642,HP:0001257,0,1,0,0,0,0
488642,HP:0001344,0,1,0,0,0,0
488642,HP:0002465,0,1,0,0,0,0
488642,HP:0002540,0,1,0,0,0,0
488642,HP:0004322,0,1,0,0,0,0
488642,HP:0004692,0,1,0,0,0,0
488642,HP:0008947,0,1,0,0,0,0
488642,HP:0011968,0,1,0,0,0,0
488642,HP:0030084,0,1,0,0,0,0
488642,HP:0030962,0,1,0,0,0,0
488642,HP:0100022,0,1,0,0,0,0
488642,HP:0100704,0,1,0,0,0,0
488642,HP:0000081,0,0,1,0,0,0
488642,HP:0000175,0,0,1,0,0,0
488642,HP:0000308,0,0,1,0,0,0
488642,HP:0000316,0,0,1,0,0,0
488642,HP:0000510,0,0,1,0,0,0
488642,HP:0000519,0,0,1,0,0,0
488642,HP:0000582,0,0,1,0,0,0
488642,HP:0000592,0,0,1,0,0,0
488642,HP:0000768,0,0,1,0,0,0
488642,HP:0001182,0,0,1,0,0,0
488642,HP:0001251,0,0,1,0,0,0
488642,HP:0001276,0,0,1,0,0,0
488642,HP:0001388,0,0,1,0,0,0
488642,HP:0001511,0,0,1,0,0,0
488642,HP:0001583,0,0,1,0,0,0
488642,HP:0001734,0,0,1,0,0,0
488642,HP:0001773,0,0,1,0,0,0
488642,HP:0001800,0,0,1,0,0,0
488642,HP:0001838,0,0,1,0,0,0
488642,HP:0001845,0,0,1,0,0,0
488642,HP:0002714,0,0,1,0,0,0
488642,HP:0002751,0,0,1,0,0,0
488642,HP:0003273,0,0,1,0,0,0
488642,HP:0004209,0,0,1,0,0,0
488642,HP:0006380,0,0,1,0,0,0
488642,HP:0006979,0,0,1,0,0,0
488642,HP:0007598,0,0,1,0,0,0
488642,HP:0008513,0,0,1,0,0,0
488642,HP:0008780,0,0,1,0,0,0
488642,HP:0010296,0,0,1,0,0,0
488642,HP:0020045,0,0,1,0,0,0
488642,HP:0200055,0,0,1,0,0,0
494344,HP:0001250,0,0,1,0,0,0
494344,HP:0001320,0,0,1,0,0,0
494344,HP:0001385,0,0,1,0,0,0
494344,HP:0001629,0,0,1,0,0,0
494344,HP:0001999,0,0,1,0,0,0
494344,HP:0002007,0,0,1,0,0,0
494344,HP:0002015,0,0,1,0,0,0
494344,HP:0002020,0,0,1,0,0,0
494344,HP:0002033,0,0,1,0,0,0
494344,HP:0002079,0,0,1,0,0,0
494344,HP:0002119,0,0,1,0,0,0
494344,HP:0002650,0,0,1,0,0,0
494344,HP:0007018,0,0,1,0,0,0
494344,HP:0007305,0,0,1,0,0,0
494344,HP:0011229,0,0,1,0,0,0
494344,HP:0012803,0,0,1,0,0,0
494344,HP:0031910,0,0,1,0,0,0
494344,HP:0100704,0,0,1,0,0,0
494344,HP:0100716,0,0,1,0,0,0
494344,HP:0000478,0,1,0,0,0,0
494344,HP:0001249,0,1,0,0,0,0
494344,HP:0001252,0,1,0,0,0,0
494344,HP:0001263,0,1,0,0,0,0
494344,HP:0001511,0,1,0,0,0,0
494344,HP:0001627,0,1,0,0,0,0
494344,HP:0008897,0,1,0,0,0,0
494344,HP:0011968,0,1,0,0,0,0
494344,HP:0410263,0,1,0,0,0,0
494344,HP:0000028,0,0,1,0,0,0
494344,HP:0000047,0,0,1,0,0,0
494344,HP:0000076,0,0,1,0,0,0
494344,HP:0000119,0,0,1,0,0,0
494344,HP:0000286,0,0,1,0,0,0
494344,HP:0000347,0,0,1,0,0,0
494344,HP:0000365,0,0,1,0,0,0
494344,HP:0000368,0,0,1,0,0,0
494344,HP:0000453,0,0,1,0,0,0
494344,HP:0000463,0,0,1,0,0,0
494344,HP:0000483,0,0,1,0,0,0
494344,HP:0000486,0,0,1,0,0,0
494344,HP:0000508,0,0,1,0,0,0
494344,HP:0000545,0,0,1,0,0,0
494344,HP:0000565,0,0,1,0,0,0
494344,HP:0000567,0,0,1,0,0,0
494344,HP:0000568,0,0,1,0,0,0
494344,HP:0000577,0,0,1,0,0,0
494344,HP:0000581,0,0,1,0,0,0
494344,HP:0000612,0,0,1,0,0,0
494344,HP:0000648,0,0,1,0,0,0
494344,HP:0000659,0,0,1,0,0,0
494344,HP:0000708,0,0,1,0,0,0
494344,HP:0000729,0,0,1,0,0,0
495818,HP:0000233,1,0,0,0,0,0
495818,HP:0000293,1,0,0,0,0,0
495818,HP:0000311,1,0,0,0,0,0
495818,HP:0000414,1,0,0,0,0,0
495818,HP:0000750,1,0,0,0,0,0
495818,HP:0001250,1,0,0,0,0,0
495818,HP:0001270,1,0,0,0,0,0
495818,HP:0002003,1,0,0,0,0,0
495818,HP:0002015,1,0,0,0,0,0
495818,HP:0002164,1,0,0,0,0,0
495818,HP:0002999,1,0,0,0,0,0
495818,HP:0008936,1,0,0,0,0,0
495818,HP:0010864,1,0,0,0,0,0
495818,HP:0011822,1,0,0,0,0,0
495818,HP:0200005,1,0,0,0,0,0
495818,HP:0000160,0,1,0,0,0,0
495818,HP:0000252,0,1,0,0,0,0
495818,HP:0000421,0,1,0,0,0,0
495818,HP:0000483,0,1,0,0,0,0
495818,HP:0000486,0,1,0,0,0,0
495818,HP:0000506,0,1,0,0,0,0
495818,HP:0000708,0,1,0,0,0,0
495818,HP:0001357,0,1,0,0,0,0
495818,HP:0001762,0,1,0,0,0,0
495818,HP:0002019,0,1,0,0,0,0
495818,HP:0002099,0,1,0,0,0,0
495818,HP:0002540,0,1,0,0,0,0
495818,HP:0002553,0,1,0,0,0,0
495818,HP:0003065,0,1,0,0,0,0
495818,HP:0005487,0,1,0,0,0,0
495818,HP:0006471,0,1,0,0,0,0
495818,HP:0010665,0,1,0,0,0,0
495818,HP:0000028,0,0,1,0,0,0
495818,HP:0000046,0,0,1,0,0,0
495818,HP:0000054,0,0,1,0,0,0
495818,HP:0000077,0,0,1,0,0,0
495818,HP:0000248,0,0,1,0,0,0
495818,HP:0000369,0,0,1,0,0,0
495818,HP:0000377,0,0,1,0,0,0
495818,HP:0000445,0,0,1,0,0,0
495818,HP:0000465,0,0,1,0,0,0
495818,HP:0000470,0,0,1,0,0,0
495818,HP:0000954,0,0,1,0,0,0
495818,HP:0001009,0,0,1,0,0,0
495818,HP:0001285,0,0,1,0,0,0
495818,HP:0001643,0,0,1,0,0,0
495818,HP:0002188,0,0,1,0,0,0
495818,HP:0002518,0,0,1,0,0,0
495818,HP:0006443,0,0,1,0,0,0
495818,HP:0006855,0,0,1,0,0,0
495818,HP:0010720,0,0,1,0,0,0
495818,HP:0011825,0,0,1,0,0,0
495818,HP:0100633,0,0,1,0,0,0
488434,HP:0000278,0,1,0,0,0,0
488434,HP:0000324,0,1,0,0,0,0
488434,HP:0000377,0,1,0,0,0,0
488434,HP:0000437,0,1,0,0,0,0
488434,HP:0000455,0,1,0,0,0,0
488434,HP:0000465,0,1,0,0,0,0
488434,HP:0000470,0,1,0,0,0,0
488434,HP:0000506,0,1,0,0,0,0
488434,HP:0000574,0,1,0,0,0,0
488434,HP:0000772,0,1,0,0,0,0
488434,HP:0000929,0,1,0,0,0,0
488434,HP:0000935,0,1,0,0,0,0
488434,HP:0000938,0,1,0,0,0,0
488434,HP:0001054,0,1,0,0,0,0
488434,HP:0001256,0,1,0,0,0,0
488434,HP:0001773,0,1,0,0,0,0
488434,HP:0002750,0,1,0,0,0,0
488434,HP:0003298,0,1,0,0,0,0
488434,HP:0006402,0,1,0,0,0,0
488434,HP:0006429,0,1,0,0,0,0
488434,HP:0010761,0,1,0,0,0,0
488434,HP:0012036,0,1,0,0,0,0
488434,HP:0012368,0,1,0,0,0,0
488434,HP:0012810,0,1,0,0,0,0
488434,HP:0200055,0,1,0,0,0,0
488434,HP:0430007,0,1,0,0,0,0
488434,HP:0000054,0,0,1,0,0,0
488618,HP:0001263,1,0,0,0,0,0
488618,HP:0001627,1,0,0,0,0,0
488618,HP:0003508,1,0,0,0,0,0
488618,HP:0025550,1,0,0,0,0,0
488618,HP:0000518,0,1,0,0,0,0
488618,HP:0000554,0,1,0,0,0,0
488618,HP:0000722,0,1,0,0,0,0
488618,HP:0000750,0,1,0,0,0,0
488618,HP:0001252,0,1,0,0,0,0
488618,HP:0001256,0,1,0,0,0,0
488618,HP:0001344,0,1,0,0,0,0
488618,HP:0001629,0,1,0,0,0,0
488618,HP:0001631,0,1,0,0,0,0
488618,HP:0007018,0,1,0,0,0,0
488618,HP:0410072,0,1,0,0,0,0
488618,HP:0000107,0,0,1,0,0,0
488618,HP:0000365,0,0,1,0,0,0
488618,HP:0000509,0,0,1,0,0,0
488618,HP:0000733,0,0,1,0,0,0
488618,HP:0000869,0,0,1,0,0,0
488618,HP:0001051,0,0,1,0,0,0
488618,HP:0001643,0,0,1,0,0,0
488618,HP:0001655,0,0,1,0,0,0
488618,HP:0002240,0,0,1,0,0,0
488618,HP:0011686,0,0,1,0,0,0
488618,HP:0100651,0,0,1,0,0,0
488618,HP:0100716,0,0,1,0,0,0
488627,HP:0001531,1,0,0,0,0,0
488627,HP:0000280,1,0,0,0,0,0
488627,HP:0001250,1,0,0,0,0,0
488627,HP:0001263,1,0,0,0,0,0
488627,HP:0000093,0,1,0,0,0,0
488627,HP:0000253,0,1,0,0,0,0
488627,HP:0002120,0,1,0,0,0,0
488627,HP:0002187,0,1,0,0,0,0
488627,HP:0002355,0,1,0,0,0,0
488627,HP:0002465,0,1,0,0,0,0
488627,HP:0007052,0,1,0,0,0,0
488627,HP:0007334,0,1,0,0,0,0
488627,HP:0012213,0,1,0,0,0,0
488627,HP:0012622,0,1,0,0,0,0
488627,HP:0000100,0,0,1,0,0,0
488627,HP:0000407,0,0,1,0,0,0
488627,HP:0000486,0,0,1,0,0,0
488627,HP:0000505,0,0,1,0,0,0
488627,HP:0000592,0,0,1,0,0,0
488627,HP:0000639,0,0,1,0,0,0
488627,HP:0000709,0,0,1,0,0,0
488627,HP:0000718,0,0,1,0,0,0
488627,HP:0000961,0,0,1,0,0,0
488627,HP:0001260,0,0,1,0,0,0
488627,HP:0001288,0,0,1,0,0,0
488627,HP:0001290,0,0,1,0,0,0
488627,HP:0001344,0,0,1,0,0,0
488627,HP:0001347,0,0,1,0,0,0
488627,HP:0001970,0,0,1,0,0,0
488627,HP:0002015,0,0,1,0,0,0
488627,HP:0002079,0,0,1,0,0,0
488627,HP:0002119,0,0,1,0,0,0
488627,HP:0002141,0,0,1,0,0,0
488627,HP:0002193,0,0,1,0,0,0
488627,HP:0002367,0,0,1,0,0,0
488627,HP:0002857,0,0,1,0,0,0
488627,HP:0006956,0,0,1,0,0,0
488627,HP:0006989,0,0,1,0,0,0
488627,HP:0040329,0,0,1,0,0,0
488627,HP:0100702,0,0,1,0,0,0
488627,HP:0100814,0,0,1,0,0,0
488632,HP:0001319,1,0,0,0,0,0
488632,HP:0003323,1,0,0,0,0,0
488632,HP:0003444,1,0,0,0,0,0
488632,HP:0006829,1,0,0,0,0,0
488632,HP:0000280,0,1,0,0,0,0
488632,HP:0000750,0,1,0,0,0,0
488632,HP:0001250,0,1,0,0,0,0
488632,HP:0001284,0,1,0,0,0,0
488632,HP:0001315,0,1,0,0,0,0
488632,HP:0001999,0,1,0,0,0,0
488632,HP:0002079,0,1,0,0,0,0
488632,HP:0002093,0,1,0,0,0,0
488632,HP:0002119,0,1,0,0,0,0
488632,HP:0002283,0,1,0,0,0,0
488632,HP:0002518,0,1,0,0,0,0
488632,HP:0002540,0,1,0,0,0,0
488632,HP:0003119,0,1,0,0,0,0
488632,HP:0003202,0,1,0,0,0,0
488632,HP:0011344,0,1,0,0,0,0
488632,HP:0031165,0,1,0,0,0,0
488632,HP:0000158,0,0,1,0,0,0
488632,HP:0000256,0,0,1,0,0,0
488632,HP:0000286,0,0,1,0,0,0
488632,HP:0000337,0,0,1,0,0,0
488632,HP:0000340,0,0,1,0,0,0
488632,HP:0000414,0,0,1,0,0,0
488632,HP:0000574,0,0,1,0,0,0
488632,HP:0000767,0,0,1,0,0,0
488632,HP:0000821,0,0,1,0,0,0
488632,HP:0000939,0,0,1,0,0,0
488632,HP:0001007,0,0,1,0,0,0
488632,HP:0001629,0,0,1,0,0,0
488632,HP:0002045,0,0,1,0,0,0
488632,HP:0002376,0,0,1,0,0,0
488632,HP:0002650,0,0,1,0,0,0
488632,HP:0002705,0,0,1,0,0,0
488632,HP:0002750,0,0,1,0,0,0
488632,HP:0009826,0,0,1,0,0,0
488632,HP:0010804,0,0,1,0,0,0
488632,HP:0011198,0,0,1,0,0,0
488632,HP:0100288,0,0,1,0,0,0
488632,HP:0100543,0,0,1,0,0,0
488632,HP:0000011,0,0,0,1,0,0
488632,HP:0000028,0,0,0,1,0,0
488632,HP:0000252,0,0,0,1,0,0
488632,HP:0000303,0,0,0,1,0,0
488632,HP:0000343,0,0,0,1,0,0
488632,HP:0000407,0,0,0,1,0,0
488632,HP:0000431,0,0,0,1,0,0
488632,HP:0000470,0,0,0,1,0,0
488632,HP:0000486,0,0,0,1,0,0
488632,HP:0000490,0,0,0,1,0,0
488632,HP:0000582,0,0,0,1,0,0
488632,HP:0000639,0,0,0,1,0,0
488632,HP:0000664,0,0,0,1,0,0
488632,HP:0000717,0,0,0,1,0,0
488632,HP:0000824,0,0,0,1,0,0
488632,HP:0000836,0,0,0,1,0,0
488632,HP:0000878,0,0,0,1,0,0
488632,HP:0000964,0,0,0,1,0,0
488632,HP:0001500,0,0,0,1,0,0
488632,HP:0001540,0,0,0,1,0,0
488632,HP:0001562,0,0,0,1,0,0
488632,HP:0001642,0,0,0,1,0,0
488632,HP:0001837,0,0,0,1,0,0
488632,HP:0002099,0,0,0,1,0,0
488632,HP:0004691,0,0,0,1,0,0
488632,HP:0005487,0,0,0,1,0,0
488632,HP:0007302,0,0,0,1,0,0
488632,HP:0007957,0,0,0,1,0,0
488632,HP:0011734,0,0,0,1,0,0
488632,HP:0012547,0,0,0,1,0,0
488632,HP:0030084,0,0,0,1,0,0
412035,HP:0010763,0,1,0,0,0,0
412035,HP:0012385,0,1,0,0,0,0
412035,HP:0012724,0,1,0,0,0,0
412035,HP:0000028,0,0,1,0,0,0
412035,HP:0000365,0,0,1,0,0,0
412035,HP:0000389,0,0,1,0,0,0
412035,HP:0000776,0,0,1,0,0,0
412035,HP:0001385,0,0,1,0,0,0
412035,HP:0001513,0,0,1,0,0,0
412035,HP:0002751,0,0,1,0,0,0
412035,HP:0002870,0,0,1,0,0,0
412035,HP:0012393,0,0,1,0,0,0
412035,HP:0200053,0,0,1,0,0,0
412035,HP:0000219,0,1,0,0,0,0
412035,HP:0000272,0,1,0,0,0,0
412035,HP:0000430,0,1,0,0,0,0
412035,HP:0000540,0,1,0,0,0,0
412035,HP:0000677,0,1,0,0,0,0
412035,HP:0000742,0,1,0,0,0,0
412035,HP:0000750,0,1,0,0,0,0
412035,HP:0000752,0,1,0,0,0,0
412035,HP:0001047,0,1,0,0,0,0
412035,HP:0001508,0,1,0,0,0,0
412035,HP:0001511,0,1,0,0,0,0
412035,HP:0002013,0,1,0,0,0,0
412035,HP:0002019,0,1,0,0,0,0
412035,HP:0002205,0,1,0,0,0,0
412035,HP:0002342,0,1,0,0,0,0
412035,HP:0004322,0,1,0,0,0,0
412035,HP:0007328,0,1,0,0,0,0
397709,HP:0000280,1,0,0,0,0,0
397709,HP:0000750,1,0,0,0,0,0
397709,HP:0002194,1,0,0,0,0,0
397709,HP:0007360,1,0,0,0,0,0
397709,HP:0010862,1,0,0,0,0,0
397709,HP:0010864,1,0,0,0,0,0
397709,HP:0011344,1,0,0,0,0,0
397709,HP:0000158,0,1,0,0,0,0
397709,HP:0000407,0,1,0,0,0,0
397709,HP:0000639,0,1,0,0,0,0
397709,HP:0000729,0,1,0,0,0,0
397709,HP:0001251,0,1,0,0,0,0
397709,HP:0001252,0,1,0,0,0,0
397709,HP:0001344,0,1,0,0,0,0
397709,HP:0002007,0,1,0,0,0,0
397709,HP:0002136,0,1,0,0,0,0
397709,HP:0002751,0,1,0,0,0,0
397709,HP:0004482,0,1,0,0,0,0
397709,HP:0011842,0,1,0,0,0,0
397709,HP:0100540,0,1,0,0,0,0
397709,HP:0000218,0,0,1,0,0,0
397709,HP:0000289,0,0,1,0,0,0
397709,HP:0000293,0,0,1,0,0,0
397709,HP:0000307,0,0,1,0,0,0
397709,HP:0000343,0,0,1,0,0,0
397709,HP:0000350,0,0,1,0,0,0
397709,HP:0000431,0,0,1,0,0,0
397709,HP:0000506,0,0,1,0,0,0
397709,HP:0000678,0,0,1,0,0,0
397709,HP:0000768,0,0,1,0,0,0
397709,HP:0001156,0,0,1,0,0,0
397709,HP:0001250,0,0,1,0,0,0
397709,HP:0001257,0,0,1,0,0,0
397709,HP:0001265,0,0,1,0,0,0
397709,HP:0001433,0,0,1,0,0,0
397709,HP:0001631,0,0,1,0,0,0
397709,HP:0001643,0,0,1,0,0,0
397709,HP:0001762,0,0,1,0,0,0
397709,HP:0002002,0,0,1,0,0,0
397709,HP:0002186,0,0,1,0,0,0
397709,HP:0002219,0,0,1,0,0,0
397709,HP:0002500,0,0,1,0,0,0
397709,HP:0002684,0,0,1,0,0,0
397709,HP:0003487,0,0,1,0,0,0
397709,HP:0005280,0,0,1,0,0,0
397709,HP:0006951,0,0,1,0,0,0
397709,HP:0008443,0,0,1,0,0,0
397709,HP:0010471,0,0,1,0,0,0
397709,HP:0012110,0,0,1,0,0,0
397709,HP:0012385,0,0,1,0,0,0
397709,HP:0012471,0,0,1,0,0,0
397709,HP:0012745,0,0,1,0,0,0
397709,HP:0012810,0,0,1,0,0,0
397709,HP:0030084,0,0,1,0,0,0
169802,HP:0003125,1,0,0,0,0,0
169802,HP:0003645,1,0,0,0,0,0
169802,HP:0000421,0,1,0,0,0,0
169802,HP:0000978,0,1,0,0,0,0
169802,HP:0001058,0,1,0,0,0,0
169802,HP:0001386,0,1,0,0,0,0
169802,HP:0001934,0,1,0,0,0,0
169802,HP:0004846,0,1,0,0,0,0
169802,HP:0005261,0,1,0,0,0,0
169802,HP:0030140,0,1,0,0,0,0
169802,HP:0000132,0,0,1,0,0,0
169802,HP:0001376,0,0,1,0,0,0
169802,HP:0001903,0,0,1,0,0,0
169802,HP:0002170,0,0,1,0,0,0
169802,HP:0002239,0,0,1,0,0,0
169802,HP:0002315,0,0,1,0,0,0
169802,HP:0002829,0,0,1,0,0,0
169802,HP:0003121,0,0,1,0,0,0
169802,HP:0005187,0,0,1,0,0,0
169802,HP:0008330,0,0,1,0,0,0
169802,HP:0012233,0,0,1,0,0,0
169802,HP:0012541,0,0,1,0,0,0
169802,HP:0012587,0,0,1,0,0,0
169802,HP:0030137,0,0,1,0,0,0
169802,HP:0100309,0,0,1,0,0,0
169802,HP:0100310,0,0,1,0,0,0
169802,HP:0100769,0,0,1,0,0,0
397612,HP:0000256,0,1,0,0,0,0
397612,HP:0000733,0,1,0,0,0,0
397612,HP:0000739,0,1,0,0,0,0
397612,HP:0000750,0,1,0,0,0,0
397612,HP:0001249,0,1,0,0,0,0
397612,HP:0001963,0,1,0,0,0,0
397612,HP:0002007,0,1,0,0,0,0
397612,HP:0031936,0,1,0,0,0,0
397612,HP:0000218,0,0,1,0,0,0
397612,HP:0000303,0,0,1,0,0,0
397612,HP:0000308,0,0,1,0,0,0
397612,HP:0000431,0,0,1,0,0,0
397612,HP:0000494,0,0,1,0,0,0
397612,HP:0000729,0,0,1,0,0,0
397612,HP:0001250,0,0,1,0,0,0
397612,HP:0001252,0,0,1,0,0,0
397612,HP:0001363,0,0,1,0,0,0
397612,HP:0001433,0,0,1,0,0,0
397612,HP:0004209,0,0,1,0,0,0
397612,HP:0006532,0,0,1,0,0,0
397612,HP:0010845,0,0,1,0,0,0
397612,HP:0011220,0,0,1,0,0,0
397612,HP:0030799,0,0,1,0,0,0
397612,HP:0045025,0,0,1,0,0,0
397612,HP:0100540,0,0,1,0,0,0
397612,HP:0100716,0,0,1,0,0,0
391408,HP:0000252,1,0,0,0,0,0
391408,HP:0000819,1,0,0,0,0,0
391408,HP:0001249,1,0,0,0,0,0
391408,HP:0001518,1,0,0,0,0,0
391408,HP:0003508,1,0,0,0,0,0
391408,HP:0011451,1,0,0,0,0,0
391408,HP:0000823,0,1,0,0,0,0
391408,HP:0001250,0,1,0,0,0,0
391408,HP:0001263,0,1,0,0,0,0
391408,HP:0001511,0,1,0,0,0,0
391408,HP:0001943,0,1,0,0,0,0
391408,HP:0001999,0,1,0,0,0,0
391408,HP:0002465,0,1,0,0,0,0
391408,HP:0004325,0,1,0,0,0,0
391408,HP:0000160,0,0,1,0,0,0
391408,HP:0000219,0,0,1,0,0,0
391408,HP:0000274,0,0,1,0,0,0
391408,HP:0000275,0,0,1,0,0,0
391408,HP:0000286,0,0,1,0,0,0
391408,HP:0000293,0,0,1,0,0,0
391408,HP:0000294,0,0,1,0,0,0
391408,HP:0000311,0,0,1,0,0,0
391408,HP:0000322,0,0,1,0,0,0
391408,HP:0000341,0,0,1,0,0,0
391408,HP:0000343,0,0,1,0,0,0
391408,HP:0000347,0,0,1,0,0,0
391408,HP:0000400,0,0,1,0,0,0
391408,HP:0000407,0,0,1,0,0,0
391408,HP:0000445,0,0,1,0,0,0
391408,HP:0000463,0,0,1,0,0,0
391408,HP:0000470,0,0,1,0,0,0
