clase_id,clase,ORPHAcode,nombre_enfermedad
156,Rare genetic diseases,79333,COG7-CDG
181,Rare neurological diseases,79333,COG7-CDG
187,Rare skin diseases,79333,COG7-CDG
147,Rare developmental anomalies during embryogenesis,79345,Brachytelephalangic chondrodysplasia punctata
150,Rare inborn errors of metabolism,79345,Brachytelephalangic chondrodysplasia punctata
156,Rare genetic diseases,79345,Brachytelephalangic chondrodysplasia punctata
199,Rare bone diseases,79345,Brachytelephalangic chondrodysplasia punctata
147,Rare developmental anomalies during embryogenesis,79346,"Chondrodysplasia punctata, tibial-metacarpal type"
156,Rare genetic diseases,79346,"Chondrodysplasia punctata, tibial-metacarpal type"
199,Rare bone diseases,79346,"Chondrodysplasia punctata, tibial-metacarpal type"
147,Rare developmental anomalies during embryogenesis,79347,"Chondrodysplasia punctata, Toriello type"
156,Rare genetic diseases,79347,"Chondrodysplasia punctata, Toriello type"
199,Rare bone diseases,79347,"Chondrodysplasia punctata, Toriello type"
150,Rare inborn errors of metabolism,79350,"3-phosphoserine phosphatase deficiency, infantile/juvenile form"
156,Rare genetic diseases,79350,"3-phosphoserine phosphatase deficiency, infantile/juvenile form"
181,Rare neurological diseases,79350,"3-phosphoserine phosphatase deficiency, infantile/juvenile form"
150,Rare inborn errors of metabolism,79351,"3-phosphoglycerate dehydrogenase deficiency, infantile/juvenile form"
156,Rare genetic diseases,79351,"3-phosphoglycerate dehydrogenase deficiency, infantile/juvenile form"
181,Rare neurological diseases,79351,"3-phosphoglycerate dehydrogenase deficiency, infantile/juvenile form"
187,Rare skin diseases,79353,Epidermal disease
187,Rare skin diseases,79354,Ichthyosis
187,Rare skin diseases,79355,Erythrokeratoderma
187,Rare skin diseases,79356,Acrokeratoderma
156,Rare genetic diseases,79357,Hereditary palmoplantar keratoderma
187,Rare skin diseases,79357,Hereditary palmoplantar keratoderma
187,Rare skin diseases,79358,Porokeratosis
187,Rare skin diseases,79359,Other epidermal disorder
156,Rare genetic diseases,79360,Other genetic epidermal disease
156,Rare genetic diseases,79361,Inherited epidermolysis bullosa
187,Rare skin diseases,79361,Inherited epidermolysis bullosa
187,Rare skin diseases,79362,Epidermal appendage anomaly
187,Rare skin diseases,79363,Hair anomaly
187,Rare skin diseases,79364,Alopecia
156,Rare genetic diseases,79365,Rare disorder with hypertrichosis
187,Rare skin diseases,79365,Rare disorder with hypertrichosis
156,Rare genetic diseases,79366,Isolated hair shaft abnormality
187,Rare skin diseases,79366,Isolated hair shaft abnormality
156,Rare genetic diseases,79367,Syndromic hair shaft abnormality
187,Rare skin diseases,79367,Syndromic hair shaft abnormality
187,Rare skin diseases,79368,Nail anomaly
156,Rare genetic diseases,79369,Isolated nail anomaly
187,Rare skin diseases,79369,Isolated nail anomaly
156,Rare genetic diseases,79370,Syndromic nail anomaly
187,Rare skin diseases,79370,Syndromic nail anomaly
187,Rare skin diseases,79372,Sebaceous gland anomaly
147,Rare developmental anomalies during embryogenesis,79373,Ectodermal dysplasia syndrome
156,Rare genetic diseases,79373,Ectodermal dysplasia syndrome
187,Rare skin diseases,79373,Ectodermal dysplasia syndrome
187,Rare skin diseases,79374,Pigmentation anomaly of the skin
187,Rare skin diseases,79375,Hyperpigmentation of the skin
187,Rare skin diseases,79376,Hypopigmentation of the skin
187,Rare skin diseases,79377,Dermis disorder
187,Rare skin diseases,79378,Dermis elastic tissue disorder
187,Rare skin diseases,79379,Skin vascular disease
187,Rare skin diseases,79380,Mixed dermis disorder
187,Rare skin diseases,79381,Other dermis disorder
187,Rare skin diseases,79382,Subcutaneous tissue disease
187,Rare skin diseases,79384,Rare urticaria
212,Rare allergic disease,79384,Rare urticaria
156,Rare genetic diseases,79385,Unclassified genetic skin disorder
187,Rare skin diseases,79385,Unclassified genetic skin disorder
187,Rare skin diseases,79386,Rare skin tumor or hamartoma
202,Rare neoplastic diseases,79386,Rare skin tumor or hamartoma
156,Rare genetic diseases,79387,Metabolic disease with skin involvement
187,Rare skin diseases,79387,Metabolic disease with skin involvement
156,Rare genetic diseases,79388,Mucopolysaccharidosis with skin involvement
187,Rare skin diseases,79388,Mucopolysaccharidosis with skin involvement
156,Rare genetic diseases,79389,Premature aging
187,Rare skin diseases,79389,Premature aging
187,Rare skin diseases,79390,Rare photodermatosis
187,Rare skin diseases,79391,Immune deficiency with skin involvement
147,Rare developmental anomalies during embryogenesis,79394,Congenital ichthyosiform erythroderma
156,Rare genetic diseases,79394,Congenital ichthyosiform erythroderma
187,Rare skin diseases,79394,Congenital ichthyosiform erythroderma
189,Rare ophthalmic disorders,79394,Congenital ichthyosiform erythroderma
156,Rare genetic diseases,79395,Keratoderma hereditarium mutilans with ichthyosis
187,Rare skin diseases,79395,Keratoderma hereditarium mutilans with ichthyosis
156,Rare genetic diseases,79396,"Autosomal dominant generalized epidermolysis bullosa simplex, severe form"
187,Rare skin diseases,79396,"Autosomal dominant generalized epidermolysis bullosa simplex, severe form"
156,Rare genetic diseases,79397,Epidermolysis bullosa simplex with mottled pigmentation
187,Rare skin diseases,79397,Epidermolysis bullosa simplex with mottled pigmentation
156,Rare genetic diseases,79399,"Autosomal dominant generalized epidermolysis bullosa simplex, intermediate form"
187,Rare skin diseases,79399,"Autosomal dominant generalized epidermolysis bullosa simplex, intermediate form"
156,Rare genetic diseases,79400,Localized epidermolysis bullosa simplex
187,Rare skin diseases,79400,Localized epidermolysis bullosa simplex
156,Rare genetic diseases,79401,PLEC-related intermediate epidermolysis bullosa simplex without extracutaneous involvement
187,Rare skin diseases,79401,PLEC-related intermediate epidermolysis bullosa simplex without extracutaneous involvement
147,Rare developmental anomalies during embryogenesis,79402,Intermediate generalized junctional epidermolysis bullosa
156,Rare genetic diseases,79402,Intermediate generalized junctional epidermolysis bullosa
187,Rare skin diseases,79402,Intermediate generalized junctional epidermolysis bullosa
197,Rare odontological diseases,79402,Intermediate generalized junctional epidermolysis bullosa
147,Rare developmental anomalies during embryogenesis,79403,Junctional epidermolysis bullosa with pyloric atresia
156,Rare genetic diseases,79403,Junctional epidermolysis bullosa with pyloric atresia
187,Rare skin diseases,79403,Junctional epidermolysis bullosa with pyloric atresia
197,Rare odontological diseases,79403,Junctional epidermolysis bullosa with pyloric atresia
147,Rare developmental anomalies during embryogenesis,79404,Severe generalized junctional epidermolysis bullosa
156,Rare genetic diseases,79404,Severe generalized junctional epidermolysis bullosa
187,Rare skin diseases,79404,Severe generalized junctional epidermolysis bullosa
189,Rare ophthalmic disorders,79404,Severe generalized junctional epidermolysis bullosa
197,Rare odontological diseases,79404,Severe generalized junctional epidermolysis bullosa
147,Rare developmental anomalies during embryogenesis,79405,Junctional epidermolysis bullosa inversa
156,Rare genetic diseases,79405,Junctional epidermolysis bullosa inversa
187,Rare skin diseases,79405,Junctional epidermolysis bullosa inversa
197,Rare odontological diseases,79405,Junctional epidermolysis bullosa inversa
147,Rare developmental anomalies during embryogenesis,79406,Late-onset junctional epidermolysis bullosa
156,Rare genetic diseases,79406,Late-onset junctional epidermolysis bullosa
187,Rare skin diseases,79406,Late-onset junctional epidermolysis bullosa
197,Rare odontological diseases,79406,Late-onset junctional epidermolysis bullosa
147,Rare developmental anomalies during embryogenesis,79408,"Autosomal recessive generalized dystrophic epidermolysis bullosa, severe form"
156,Rare genetic diseases,79408,"Autosomal recessive generalized dystrophic epidermolysis bullosa, severe form"
187,Rare skin diseases,79408,"Autosomal recessive generalized dystrophic epidermolysis bullosa, severe form"
189,Rare ophthalmic disorders,79408,"Autosomal recessive generalized dystrophic epidermolysis bullosa, severe form"
147,Rare developmental anomalies during embryogenesis,79409,Recessive dystrophic epidermolysis bullosa inversa
156,Rare genetic diseases,79409,Recessive dystrophic epidermolysis bullosa inversa
187,Rare skin diseases,79409,Recessive dystrophic epidermolysis bullosa inversa
147,Rare developmental anomalies during embryogenesis,79410,"Localized dystrophic epidermolysis bullosa, pretibial form"
156,Rare genetic diseases,79410,"Localized dystrophic epidermolysis bullosa, pretibial form"
187,Rare skin diseases,79410,"Localized dystrophic epidermolysis bullosa, pretibial form"
147,Rare developmental anomalies during embryogenesis,79411,Self-improving dystrophic epidermolysis bullosa
156,Rare genetic diseases,79411,Self-improving dystrophic epidermolysis bullosa
187,Rare skin diseases,79411,Self-improving dystrophic epidermolysis bullosa
156,Rare genetic diseases,79414,Woolly hair nevus
187,Rare skin diseases,79414,Woolly hair nevus
150,Rare inborn errors of metabolism,79430,Hermansky-Pudlak syndrome
156,Rare genetic diseases,79430,Hermansky-Pudlak syndrome
187,Rare skin diseases,79430,Hermansky-Pudlak syndrome
189,Rare ophthalmic disorders,79430,Hermansky-Pudlak syndrome
194,Rare hematological diseases,79430,Hermansky-Pudlak syndrome
150,Rare inborn errors of metabolism,79431,Oculocutaneous albinism type 1A
156,Rare genetic diseases,79431,Oculocutaneous albinism type 1A
187,Rare skin diseases,79431,Oculocutaneous albinism type 1A
189,Rare ophthalmic disorders,79431,Oculocutaneous albinism type 1A
150,Rare inborn errors of metabolism,79432,Oculocutaneous albinism type 2
156,Rare genetic diseases,79432,Oculocutaneous albinism type 2
187,Rare skin diseases,79432,Oculocutaneous albinism type 2
189,Rare ophthalmic disorders,79432,Oculocutaneous albinism type 2
150,Rare inborn errors of metabolism,79433,Oculocutaneous albinism type 3
156,Rare genetic diseases,79433,Oculocutaneous albinism type 3
187,Rare skin diseases,79433,Oculocutaneous albinism type 3
189,Rare ophthalmic disorders,79433,Oculocutaneous albinism type 3
150,Rare inborn errors of metabolism,79434,Oculocutaneous albinism type 1B
156,Rare genetic diseases,79434,Oculocutaneous albinism type 1B
187,Rare skin diseases,79434,Oculocutaneous albinism type 1B
189,Rare ophthalmic disorders,79434,Oculocutaneous albinism type 1B
150,Rare inborn errors of metabolism,79435,Oculocutaneous albinism type 4
156,Rare genetic diseases,79435,Oculocutaneous albinism type 4
187,Rare skin diseases,79435,Oculocutaneous albinism type 4
189,Rare ophthalmic disorders,79435,Oculocutaneous albinism type 4
147,Rare developmental anomalies during embryogenesis,79443,Pseudohypoparathyroidism type 1A
156,Rare genetic diseases,79443,Pseudohypoparathyroidism type 1A
181,Rare neurological diseases,79443,Pseudohypoparathyroidism type 1A
187,Rare skin diseases,79443,Pseudohypoparathyroidism type 1A
188,Rare renal diseases,79443,Pseudohypoparathyroidism type 1A
189,Rare ophthalmic disorders,79443,Pseudohypoparathyroidism type 1A
193,Rare endocrine diseases,79443,Pseudohypoparathyroidism type 1A
199,Rare bone diseases,79443,Pseudohypoparathyroidism type 1A
147,Rare developmental anomalies during embryogenesis,79444,Pseudohypoparathyroidism type 1C
156,Rare genetic diseases,79444,Pseudohypoparathyroidism type 1C
187,Rare skin diseases,79444,Pseudohypoparathyroidism type 1C
188,Rare renal diseases,79444,Pseudohypoparathyroidism type 1C
189,Rare ophthalmic disorders,79444,Pseudohypoparathyroidism type 1C
193,Rare endocrine diseases,79444,Pseudohypoparathyroidism type 1C
199,Rare bone diseases,79444,Pseudohypoparathyroidism type 1C
147,Rare developmental anomalies during embryogenesis,79445,Pseudopseudohypoparathyroidism
156,Rare genetic diseases,79445,Pseudopseudohypoparathyroidism
187,Rare skin diseases,79445,Pseudopseudohypoparathyroidism
188,Rare renal diseases,79445,Pseudopseudohypoparathyroidism
189,Rare ophthalmic disorders,79445,Pseudopseudohypoparathyroidism
193,Rare endocrine diseases,79445,Pseudopseudohypoparathyroidism
199,Rare bone diseases,79445,Pseudopseudohypoparathyroidism
147,Rare developmental anomalies during embryogenesis,79447,X-linked lethal multiple pterygium syndrome
156,Rare genetic diseases,79447,X-linked lethal multiple pterygium syndrome
147,Rare developmental anomalies during embryogenesis,79452,Milroy disease
156,Rare genetic diseases,79452,Milroy disease
187,Rare skin diseases,79452,Milroy disease
198,Rare circulatory system diseases,79452,Milroy disease
187,Rare skin diseases,79455,Cutaneous mastocytoma
194,Rare hematological diseases,79455,Cutaneous mastocytoma
202,Rare neoplastic diseases,79455,Cutaneous mastocytoma
187,Rare skin diseases,79456,Diffuse cutaneous mastocytosis
194,Rare hematological diseases,79456,Diffuse cutaneous mastocytosis
202,Rare neoplastic diseases,79456,Diffuse cutaneous mastocytosis
187,Rare skin diseases,79457,Maculopapular cutaneous mastocytosis
194,Rare hematological diseases,79457,Maculopapular cutaneous mastocytosis
202,Rare neoplastic diseases,79457,Maculopapular cutaneous mastocytosis
187,Rare skin diseases,79466,Inflammatory linear verrucous epidermal nevus
202,Rare neoplastic diseases,79466,Inflammatory linear verrucous epidermal nevus
187,Rare skin diseases,79467,Verrucous nevus
202,Rare neoplastic diseases,79467,Verrucous nevus
187,Rare skin diseases,79468,Acanthokeratolytic verrucous nevus
202,Rare neoplastic diseases,79468,Acanthokeratolytic verrucous nevus
150,Rare inborn errors of metabolism,79473,Variegate porphyria
156,Rare genetic diseases,79473,Variegate porphyria
181,Rare neurological diseases,79473,Variegate porphyria
183,Rare hepatic diseases,79473,Variegate porphyria
187,Rare skin diseases,79473,Variegate porphyria
188,Rare renal diseases,79473,Variegate porphyria
233,Rare transplant-related disorders,79473,Variegate porphyria
147,Rare developmental anomalies during embryogenesis,79474,Atypical Werner syndrome
156,Rare genetic diseases,79474,Atypical Werner syndrome
156,Rare genetic diseases,79476,Griscelli syndrome type 1
181,Rare neurological diseases,79476,Griscelli syndrome type 1
187,Rare skin diseases,79476,Griscelli syndrome type 1
189,Rare ophthalmic disorders,79476,Griscelli syndrome type 1
156,Rare genetic diseases,79477,Griscelli syndrome type 2
181,Rare neurological diseases,79477,Griscelli syndrome type 2
187,Rare skin diseases,79477,Griscelli syndrome type 2
